epoch,train_loss,train_acc,val_loss,val_acc
85,0.9977544290985135,63.77740303541315,0.990084096407279,65.25667351129364
86,0.9921079543854693,63.906689151208546,0.9908714386133047,65.1129363449692
87,0.9892834407820118,63.88982574480045,0.9884478021890689,65.07186858316221
88,0.9979187526720034,63.8813940415964,0.9947354854681553,65.03080082135524
89,0.9948310313893737,63.84485666104553,0.9918220860835834,65.29774127310061
90,0.9835639222920369,63.84485666104553,0.9891479022991962,65.60574948665298
91,0.9879302564713595,63.83080382237212,0.9914508928091098,65.13347022587268
92,0.9867381983094936,64.27206295671726,0.9913239555481153,65.27720739219713
93,0.989734486281443,63.816750983698704,0.989882312524013,65.29774127310061
94,0.9861907843205568,64.14558740865655,0.9947005991752331,65.23613963039014
95,0.9852628442023298,64.37324339516583,0.9928279114075196,65.15400410677618
96,0.9830342303934715,64.17088251826868,0.9904808547252264,65.27720739219713
97,0.9767886970540602,64.39853850477796,0.9923489047930791,65.15400410677618
98,0.9810925496996735,64.42945474985947,0.9920928860322024,65.25667351129364
99,0.9811153399000923,64.29173693086004,0.9921676638798836,65.13347022587268
100,0.978129563786143,64.40415964024733,0.9921897611556909,65.13347022587268
